Date,A.csv,AAL.csv,AAP.csv,AAPL.csv,ABBV.csv,ABC.csv,ABMD.csv,ABT.csv,ACN.csv,ADBE.csv,ADI.csv,ADM.csv,ADP.csv,ADS.csv,ADSK.csv,AEE.csv,AEP.csv,AES.csv,AET.csv,AFL.csv,AGN.csv,AIG.csv,AIV.csv,AIZ.csv,AJG.csv,AKAM.csv,ALB.csv,ALGN.csv,ALK.csv,ALL.csv,ALLE.csv,ALXN.csv,AMAT.csv,AMD.csv,AME.csv,AMG.csv,AMGN.csv,AMP.csv,AMT.csv,AMZN.csv,ANSS.csv,ANTM.csv,AON.csv,AOS.csv,APA.csv,APC.csv,APD.csv,APH.csv,APTV.csv,ARE.csv,ARNC.csv,ATVI.csv,AVB.csv,AVGO.csv,AVY.csv,AWK.csv,AXP.csv,AZO.csv,BA.csv,BAC.csv,BAX.csv,BBT.csv,BBY.csv,BDX.csv,BF.B.csv,BHGE.csv,BIIB.csv,BK.csv,BLK.csv,BLL.csv,BMY.csv,BR.csv,BRK.B.csv,BSX.csv,BWA.csv,BXP.csv,CA.csv,CAH.csv,CAT.csv,CBOE.csv,CCL.csv,CDNS.csv,CHRW.csv,COF.csv,COG.csv,CPB.csv,GOOG.csv,GOOGL.csv,HRB.csv,KMX.csv,LNT.csv,MMM.csv,MO.csv,T.csv
2010-02-19,22.3107,23.6948,40.0,28.81,,28.14,9.95,26.0194,40.87,33.88,29.75,29.95,36.4593,56.88,25.99,25.65,33.97,12.18,28.93,24.52,39.11,22.2245,16.65,30.91,23.54,25.89,38.13,17.94,9.1225,31.22,,24.875,12.5,7.93,17.2533,68.89,57.38,40.14,43.92,117.52,43.17,58.47,40.57,7.4467,105.01,70.18,64.3825,21.395,,61.59,,10.79,78.82,17.53,31.8,22.88,39.06,163.67,63.59,15.88,31.259,27.31,36.34,77.54,14.1173,,52.1435,28.66,215.51,13.1575,24.95,21.65,78.74,7.69,18.675,66.57,22.51,33.83,58.25,,33.89,5.8,53.5,37.79,10.33,33.93,,270.6435,21.12,20.78,16.21,81.52,20.16,25.1
2010-02-22,22.2749,24.1232,40.24,28.6309,,27.89,10.02,26.029,40.7,33.7,29.89,29.81,36.4944,57.15,26.08,25.41,33.65,12.0,29.35,24.56,39.36,23.8161,16.63,30.81,23.61,25.88,38.14,17.92,8.8825,31.41,,24.985,12.45,7.9,17.2756,70.87,57.1,40.48,43.78,118.01,43.18,59.44,40.46,7.4883,104.02,69.19,64.6413,20.88,,61.35,,10.63,80.0,17.35,32.04,22.69,38.93,163.07,63.97,16.21,31.3677,28.21,36.57,77.5,14.088,,51.2777,28.84,217.23,13.17,24.68,21.6,79.56,7.87,19.13,67.03,22.33,33.67,58.03,,34.11,5.7,54.16,38.28,10.2825,33.5,,271.663,20.16,20.56,16.215,80.68,20.27,25.02
2010-02-23,22.0604,23.7483,40.22,28.1513,,27.75,10.03,25.8232,40.26,33.44,29.15,29.62,36.1435,55.98,25.66,25.29,33.72,11.77,28.98,24.065,38.98,22.4171,16.57,30.43,23.72,25.63,36.97,17.92,8.73,31.18,,24.36,12.01,7.79,16.9556,70.34,56.38,39.77,42.81,117.24,42.99,59.01,40.59,7.4283,102.46,69.18,64.78,20.615,,61.76,,10.55,79.94,17.38,31.52,22.45,37.93,164.24,62.77,15.94,30.9439,27.75,36.4,77.87,13.9707,,50.8908,28.12,214.87,13.0775,24.44,21.41,79.15,7.75,18.735,65.95,22.12,32.99,56.66,,33.67,5.66,53.56,37.03,9.93,33.19,,267.7942,19.73,20.17,16.04,79.71,19.97,24.83
2010-02-24,22.3322,23.7483,40.46,28.6651,,27.89,9.99,25.9955,40.28,34.55,29.49,29.57,37.0558,56.39,27.89,25.14,33.91,11.8,29.56,24.535,39.61,23.4475,16.73,30.95,23.87,25.76,36.88,18.0,8.7375,31.28,,24.585,12.27,8.05,16.9778,70.71,56.74,40.65,42.62,119.72,44.04,60.14,40.74,7.5383,102.27,69.64,64.5951,20.815,,61.68,,10.71,80.77,17.74,31.73,22.26,38.41,164.96,63.48,16.33,31.2916,28.48,36.94,78.82,14.192,,50.9277,28.63,218.36,13.255,24.71,21.08,79.68,7.8,19.07,66.71,22.56,33.26,56.96,,35.8,5.76,53.68,37.64,10.04,33.15,,265.9925,17.32,20.42,16.01,80.07,20.26,24.91
2010-02-25,22.232,23.909000000000002,40.73,28.8571,,28.08,10.11,25.895,39.75,34.56,29.63,29.47,36.5909,56.08,27.93,25.07,33.68,11.7,29.97,24.595,39.7,23.0454,16.84,30.56,23.77,25.66,36.91,18.12,8.655,31.3,,24.47,12.22,7.89,17.2444,70.62,56.25,40.17,42.8,118.2,43.62,61.45,40.99,7.5417,103.14,69.7,63.7723,20.735,,62.0,,10.72,81.19,18.09,31.51,22.31,38.04,166.08,62.87,16.55,31.0146,28.23,36.87,78.52,14.152000000000001,,50.5592,28.39,218.3,13.2825,24.48,21.01,79.4,7.73,19.01,67.42,22.5,33.61,56.79,,35.66,5.74,53.49,37.37,10.1075,33.27,,263.47,17.34,20.33,15.865,79.74,20.41,24.77
2010-02-26,22.4966,24.6051,40.8,29.2314,,28.04,10.11,25.9715,39.97,34.65,29.24,29.36,36.5031,55.44,27.88,24.71,33.62,11.69,29.99,24.725,39.79,20.7501,16.69,30.52,23.73,26.3,37.49,18.1,8.75,31.25,,24.76,12.24,7.91,17.3511,71.13,56.61,40.03,42.66,118.4,43.86,61.87,40.94,7.55,103.64,70.13,63.4025,20.825,,61.62,,10.63,81.42,18.15,31.6,22.26,38.19,165.93,63.16,16.66,30.9276,28.53,36.5,77.87,13.9627,,50.6698,28.52,218.8,13.51,24.51,21.04,80.13,7.74,18.73,67.93,22.5,33.97,57.05,,35.96,5.7,53.33,37.75,10.035,33.33,,263.6552,17.28,20.19,15.815,80.15,20.12,24.81
2010-03-01,22.9471,25.1941,41.3,29.8557,,28.07,10.16,25.9763,40.09,34.89,29.82,29.66,36.819,56.2,28.15,25.04,33.94,11.17,30.32,25.01,40.12,21.5962,16.75,30.65,24.02,27.19,39.44,18.78,9.2925,31.57,,25.535,12.5,8.21,17.5778,72.21,56.9,40.29,42.93,124.54,44.3,62.06,40.98,7.65,105.03,70.41,63.9387,21.25,,61.9,,10.94,81.26,18.3,31.84,21.08,38.13,166.0,64.0,16.71,31.1124,27.8,36.8,79.02,14.248,,52.3001,28.42,218.0,13.65,24.39,21.41,81.91,7.77,18.985,68.28,22.83,35.07,57.85,,36.1,5.76,53.56,37.38,10.1925,33.35,,266.6031,17.15,21.47,16.105,80.58,20.27,25.0
2010-03-02,23.1402,24.5515,41.34,29.8357,,28.46,10.5,26.1151,40.6,34.74,29.62,29.85,36.7137,57.1,28.49,25.33,34.12,11.24,31.03,24.97,40.08,20.9679,16.97,30.73,24.13,27.45,40.33,18.96,9.065,32.02,,25.885,12.42,8.38,17.68,73.93,56.87,40.5,42.78,125.53,44.62,61.9,40.94,7.8567,106.18,70.88,65.3347,21.22,,62.4,,10.81,81.28,18.72,31.67,20.75,38.39,164.74,64.44,16.46,31.7534,27.81,36.45,79.14,14.384,,52.7883,28.69,216.41,13.5475,24.72,21.42,80.77,7.82,19.33,68.62,22.66,35.55,58.15,,35.75,5.95,53.21,37.98,10.1925,33.85,,270.7921,16.88,21.7,16.345,81.13,20.33,24.88
2010-03-03,23.1974,24.8996,41.49,29.9043,,28.0,10.48,25.8758,40.64,34.82,29.19,29.78,36.7663,58.49,28.61,25.43,33.97,11.52,31.28,25.085,39.94,20.8422,16.9,30.77,24.29,28.12,40.35,18.75,9.155,31.99,,25.965,12.39,8.35,17.84,74.48,56.9,40.66,42.98,125.89,44.46,62.36,40.84,7.9017,106.01,70.17,65.9356,21.775,,62.43,,10.97,80.43,18.91,31.43,20.92,38.28,164.57,64.45,16.37,32.0522,27.38,36.55,78.68,14.4053,,52.3093,28.69,216.08,13.6475,24.33,21.28,82.95,7.9,19.29,68.67,22.7,35.16,58.57,,35.71,6.01,52.47,37.76,10.215,34.04,,272.9242,16.91,22.2,16.235,81.0,20.35,24.89
2010-03-04,23.0687,24.5783,41.78,30.1014,,27.99,10.62,25.8758,40.91,34.94,29.07,30.0,36.5909,59.15,28.47,25.59,33.91,11.32,30.65,25.285,39.86,22.3752,16.94,30.97,24.17,28.27,40.29,18.83,9.0575,31.94,,26.235,12.26,8.5,17.7244,76.8,56.77,41.26,42.96,128.53,44.23,61.23,40.84,7.9017,104.8,70.12,66.4626,21.625,,62.19,,11.03,80.85,19.06,30.79,21.25,38.89,167.62,65.55,16.4,32.0739,27.81,37.15,78.5,14.5653,,52.1896,28.89,215.84,13.6125,24.47,21.36,82.68,7.92,19.09,69.17,22.51,35.24,58.45,,36.15,6.18,52.67,36.84,10.06,34.15,,277.5637,16.82,22.52,16.255,81.02,20.42,24.96
2010-03-05,23.7123,25.1406,42.29,31.2786,,28.41,10.78,25.9907,41.18,35.16,29.5,30.62,37.8804,60.36,28.85,25.94,34.25,11.58,31.38,25.755,40.56,23.5229,17.6,31.68,24.43,29.2,41.17,19.17,9.2875,32.14,,26.865,12.29,8.61,17.7556,77.95,57.24,42.9,43.41,128.91,44.87,62.25,41.46,7.9633,107.41,72.11,67.95100000000001,21.955,,63.28,,11.03,83.2,19.36,31.15,21.41,40.2,168.79,67.93,16.7,32.313,28.53,38.64,78.6,14.8027,,52.6962,29.7,219.83,13.725,25.28,21.7,83.36,7.89,18.825,71.14,22.84,35.5,59.23,,37.04,6.22,53.25,37.94,10.3425,34.39,,282.3783,16.69,23.3,16.425,82.44,20.71,24.99
2010-03-08,23.5979,23.9357,42.1,31.2971,,28.07,10.95,26.0385,41.46,35.06,29.52,30.57,37.8541,60.2,28.91,25.5,34.18,11.49,31.22,25.85,40.0,24.3774,17.91,32.22,24.39,29.45,41.25,19.27,9.025,31.99,,26.84,12.36,8.64,17.6578,77.46,57.61,43.04,42.45,130.11,44.93,61.96,41.43,7.9017,106.02,71.14,68.5982,21.88,,64.47,,11.11,84.38,19.31,31.38,21.35,39.71,168.15,67.24,16.74,32.1228,28.71,39.35,77.95,14.792,,53.1199,29.62,218.12,13.6025,25.31,21.44,82.79,7.9,18.875,72.58,22.81,35.3,58.91,,36.94,6.25,53.32,37.85,10.3475,34.16,,281.5125,16.74,23.23,16.54,81.31,20.74,25.28
2010-03-09,23.7909,26.158,41.94,31.86,,27.99,10.88,26.2203,42.06,35.12,29.25,30.51,38.3103,60.88,29.06,25.57,34.12,11.4,31.23,25.625,40.18,27.4518,17.89,32.34,24.43,30.41,41.0,19.44,9.49,31.87,,26.74,12.29,8.63,17.68,76.93,57.76,42.8,42.89,128.82,44.66,61.43,41.31,7.9267,106.21,71.23,68.6259,22.145,,64.62,,11.11,84.55,19.35,32.07,21.22,39.7,167.86,67.79,16.8,32.0413,28.82,38.91,78.47,14.904000000000002,,53.2765,29.81,216.97,13.51,25.2,22.03,82.47,7.74,18.625,72.49,22.87,35.2,59.18,,36.94,6.3,53.39,38.66,10.23,34.06,,280.3664,16.68,22.98,16.54,81.99,20.77,25.56
2010-03-10,24.0698,26.6934,42.13,32.12,,28.05,10.95,26.3304,42.06,35.15,30.08,30.24,38.4945,61.71,29.18,25.57,34.15,11.26,31.65,26.235,40.58,30.3586,17.94,32.61,24.64,31.27,41.33,19.47,10.025,31.6,,26.88,12.53,8.92,17.7556,76.78,57.78,42.85,43.11,130.51,45.13,62.48,40.97,7.9433,106.59,71.29,68.7831,22.57,,64.82,,11.18,84.98,19.74,32.36,21.07,39.72,168.09,70.01,17.11,31.7697,29.63,38.96,78.92,14.6107,,54.0779,29.62,215.7,13.5325,25.65,22.28,82.07,7.65,18.355,73.46,22.6,35.02,58.78,,37.17,6.4,53.67,39.09,10.4325,33.88,,288.5043,16.57,23.29,16.59,81.56,20.82,25.52
2010-03-11,24.0126,27.2021,42.38,32.2143,,28.08,10.78,26.5744,42.0,35.22,29.17,29.44,38.5384,62.7,29.03,25.76,34.22,11.6,32.69,26.315,40.98,29.412,17.77,32.98,24.73,31.41,41.4,19.43,10.095,31.78,,26.775,12.41,8.95,17.7956,76.93,57.49,42.85,43.5,133.58,45.14,63.55,41.32,8.0583,106.94,72.32,69.0235,22.165,,64.9,,11.51,85.52,19.86,33.04,21.02,40.11,168.66,70.07,17.12,31.5959,30.42,39.47,78.46,14.7627,,54.1423,29.67,210.41,13.6175,25.96,22.15,82.36,7.86,18.445,73.72,22.66,34.99,58.9,,37.25,6.36,53.46,39.81,10.315,34.25,,290.8515,16.86,23.29,16.765,81.26,20.37,25.6
2010-03-12,23.8982,26.6399,42.18,32.3714,,27.93,10.39,26.0864,42.12,35.16,28.98,28.66,38.4331,62.75,29.16,25.51,34.1,11.66,31.84,26.345,41.37,28.6748,17.75,32.9,25.21,31.94,41.94,19.18,10.14,31.47,,26.42,12.36,8.93,17.84,78.04,57.43,43.33,43.38,131.82,45.17,62.58,41.54,8.0933,106.85,72.05,68.931,22.075,,65.01,,11.47,86.24,19.65,33.31,20.96,40.76,168.89,69.83,16.85,31.4057,30.7,40.12,78.37,14.7707,,54.1239,29.72,210.0,13.6125,25.89,22.2,82.24,7.78,18.54,74.0,22.78,34.91,60.36,,37.49,6.36,53.87,39.89,10.465,34.49,,290.0508,16.81,23.4,16.885,81.38,20.2,25.62
2010-03-15,23.8195,26.3454,42.08,31.9771,,27.75,10.35,26.2203,42.5,35.49,28.92,28.61,38.8104,64.1,29.26,25.49,34.39,11.57,31.62,26.385,40.28,28.7502,17.75,32.62,25.32,31.28,42.2,18.54,10.1975,30.93,,26.425,12.23,8.92,17.7511,76.82,56.89,43.45,43.34,131.13,45.21,61.52,41.9,8.2167,104.32,71.3,68.5242,21.945,,65.26,,11.54,86.1,19.42,33.61,21.1,40.7,169.0,69.4,16.85,31.7099,30.78,39.6,79.0,14.68,,54.2529,29.94,212.17,13.5625,25.95,22.07,82.17,6.8,18.435,74.06,22.99,35.43,59.47,,37.15,6.32,53.88,39.98,10.2075,34.7,,281.8628,16.84,23.27,16.805,81.26,20.37,25.78
2010-03-16,23.8982,25.8635,42.3,32.0643,,28.36,10.29,26.1629,42.0,35.02,30.01,28.59,38.8191,65.68,29.31,25.5,34.77,11.88,31.95,26.85,40.65,28.1554,17.92,33.14,25.49,31.65,42.6,18.9,10.08,31.02,,26.915,12.45,9.4,17.6844,77.73,57.42,43.97,44.26,131.79,45.03,61.97,41.88,8.26,104.65,71.89,69.2269,22.19,,66.92,,11.64,88.04,19.5,34.05,21.07,40.92,169.17,68.72,17.03,31.5361,31.59,39.58,79.03,14.815999999999999,,55.0174,30.25,212.35,13.62,25.99,22.08,82.3,7.09,18.6,75.69,23.24,35.32,59.45,,37.12,6.32,55.28,40.39,10.29,35.0,,282.8738,16.94,23.37,16.745,81.66,20.36,25.85
2010-03-17,23.8696,25.676,42.35,32.0171,,28.2,10.31,26.0768,42.24,35.49,30.43,29.1,39.2051,66.19,29.52,25.67,34.82,11.76,31.74,27.32,40.63,28.8256,18.35,33.5,25.64,32.08,42.83,19.32,10.255,31.27,,26.73,12.66,9.67,17.6489,79.05,57.43,44.88,44.25,131.34,45.8,61.94,42.02,8.3,106.18,73.14,68.9218,22.285,,67.34,,11.79,89.51,19.89,34.63,21.27,41.01,172.0,69.38,17.27,31.6936,32.16,40.11,79.24,15.056,,54.6766,30.69,222.8,13.7025,25.98,22.29,82.5,6.95,18.445,77.14,23.51,35.49,60.22,,37.6,6.5,55.68,40.25,10.405,35.13,,283.05400000000003,16.87,24.21,16.895,82.18,20.33,25.9
2010-03-18,23.9268,25.5422,42.5,32.0929,,28.57,10.35,25.7275,42.28,35.75,30.16,29.24,39.2314,65.15,29.42,26.0,34.76,11.56,33.24,27.41,40.78,29.0183,18.25,33.3,25.73,31.94,42.85,19.2,10.1025,31.38,,26.625,12.63,9.39,17.6133,79.36,58.31,44.82,44.01,132.76,46.29,63.82,42.34,8.275,103.45,70.94,69.1159,22.13,,67.45,,11.96,88.56,19.98,34.79,21.4,41.0,172.21,70.87,17.08,32.0359,31.91,40.45,79.39,15.2987,,54.5292,30.82,225.66,13.5775,26.07,22.19,82.35,7.07,18.33,76.74,23.51,35.55,59.77,,37.66,6.68,56.58,40.84,9.88,35.04,,283.4744,16.99,23.88,16.24,83.67,20.46,26.06
2010-03-19,23.8982,24.1232,43.26,31.75,,28.68,10.08,25.5792,42.06,34.67,29.75,29.09,39.1262,64.07,29.11,26.04,34.52,11.46,34.46,27.05,40.42,29.1523,17.95,33.2,25.58,31.39,42.24,19.16,10.0425,31.26,,27.13,12.49,9.11,17.5644,78.72,60.0,44.18,44.29,130.35,44.89,65.07,42.65,8.19,101.68,69.99,68.8201,21.745,,66.59,,11.82,87.97,20.11,35.03,21.25,40.33,172.28,70.72,16.82,32.188,31.85,40.99,79.1,15.352,,54.9253,30.64,224.35,13.55,26.01,21.95,82.06,7.13,18.27,75.89,23.45,35.85,59.37,,37.62,6.87,56.6,39.77,9.535,35.31,,280.2713,16.91,23.64,16.35,81.96,20.34,26.24
2010-03-22,24.1127,24.3106,43.64,32.1071,,29.29,10.22,25.7754,42.43,34.95,30.07,29.33,39.3279,64.28,29.5,25.82,34.08,11.27,34.64,26.93,40.67,27.9711,18.11,33.35,24.97,31.26,43.05,19.61,10.3225,31.08,,27.005,12.78,9.31,17.6889,79.61,60.09,44.39,44.25,130.47,44.85,64.39,42.69,8.3133,101.6,70.52,69.3471,21.48,,67.5,,11.96,88.05,19.94,35.39,21.11,41.08,174.19,71.91,16.96,32.4162,32.0,41.2,80.14,15.376,,55.1003,30.83,225.7,13.5375,26.48,22.13,82.37,6.95,18.965,76.26,23.6,36.19,59.95,,37.91,6.72,56.23,40.61,9.3875,35.33,,279.0201,17.13,24.01,16.415,81.84,20.44,26.4
2010-03-23,24.3916,23.9625,43.96,32.6229,,29.21,10.4,26.0002,42.4,35.22,30.43,29.32,39.3981,64.58,29.71,25.88,34.3,11.23,34.99,26.75,41.4,27.879,18.27,33.17,25.21,31.52,43.2,19.89,10.4675,31.44,,27.3,13.235,9.45,17.8578,80.46,60.06,44.69,44.57,129.26,44.76,63.61,42.89,8.7533,103.26,70.77,69.837,21.125,,66.99,,11.97,87.6,20.22,35.74,21.61,41.24,175.05,72.18,17.13,32.2532,32.1,41.51,79.71,15.4693,,55.1187,31.35,227.0,13.63,26.79,21.74,82.33,7.02,19.0,76.03,23.8,36.26,62.41,,38.81,6.72,56.43,40.91,9.56,35.52,,274.76599999999996,17.62,24.73,16.73,82.35,20.52,26.55
2010-03-24,24.2414,24.2035,43.39,32.7671,,28.72,10.44,25.7754,41.79,36.51,29.06,28.5,38.8981,64.3,29.43,25.5,33.99,11.02,34.41,26.825,41.44,27.7869,18.5,33.48,25.06,31.56,42.51,19.66,10.2675,31.33,,26.875,13.0,9.23,17.7867,80.12,59.07,44.68,44.47,128.04,44.41,63.4,42.42,8.71,102.32,70.36,69.1621,20.99,,67.4,,11.93,88.13,19.62,35.06,21.7,41.01,173.57,72.32,17.57,31.9979,32.12,41.18,79.01,15.352,,54.2068,30.68,225.0,13.5,26.69,21.61,81.44,7.04,18.925,76.15,23.72,35.79,62.06,,38.46,6.73,56.12,41.26,9.5425,35.24,,278.935,17.46,24.45,16.61,81.61,20.47,26.26
2010-03-25,24.7062,24.3373,43.02,32.3786,,28.6,10.3,25.6079,41.52,35.87,28.94,28.26,38.5823,64.58,29.49,25.29,33.9,10.76,34.79,26.605,41.38,28.9094,18.77,33.67,25.17,31.51,41.83,19.35,10.28,31.56,,27.695,13.16,9.03,17.6311,79.81,59.26,44.7,42.46,134.73,43.66,63.59,42.59,8.57,99.07,68.75,68.13600000000001,20.975,,67.87,,11.81,88.37,19.65,34.98,21.51,41.42,173.93,72.49,17.74,31.9001,32.29,42.66,78.87,15.3173,,53.6726,30.84,225.41,13.295,26.78,21.54,81.7,6.96,18.695,76.73,23.45,35.75,62.14,,38.54,6.64,55.65,42.05,9.2375,34.87,,281.7127,17.36,24.51,16.595,80.93,20.52,26.15
2010-03-26,24.5346,24.5783,42.48,32.9857,,28.59,10.61,25.3112,42.4,35.51,28.49,28.42,38.8104,64.12,29.5,25.63,34.09,10.86,34.32,26.735,41.31,28.6581,18.66,33.97,25.09,31.68,41.47,19.46,10.3325,32.2,,27.465,13.21,9.02,17.7422,80.77,59.41,43.96,41.65,135.06,43.4,63.05,42.58,8.5667,98.31,69.4,68.7091,20.73,,68.23,,11.97,87.78,19.91,35.45,21.25,41.12,174.22,72.59,17.9,31.7425,32.25,43.16,78.51,15.2773,,53.562,30.9,219.27,13.5,26.69,21.37,81.3,7.01,18.515,76.19,23.41,35.42,62.44,,38.8,6.62,55.56,41.92,9.1,34.92,,281.6176,17.68,25.01,16.58,81.0,20.42,26.24
2010-03-29,24.599,24.4444,42.19,33.1986,,28.84,10.83,25.4165,42.3,35.74,28.82,29.03,39.0735,64.39,29.56,25.93,34.37,11.24,34.92,26.825,41.83,28.8591,18.38,34.37,24.95,31.68,42.15,19.52,10.285,32.26,,27.6,13.31,9.11,18.0667,80.7,59.91,44.5,42.77,135.12,43.8,64.19,42.9,8.6667,99.8,71.53,68.6907,21.21,,68.6,,11.9,86.86,20.22,36.08,21.43,41.48,173.23,74.11,18.04,31.8946,32.2,43.0,79.0,15.6747,,53.8107,30.96,220.05,13.5125,27.0,21.72,81.75,7.19,18.535,76.25,23.38,36.07,63.48,,38.98,6.68,56.09,42.65,9.2825,35.56,,281.4975,17.78,25.78,16.725,81.36,20.65,26.51
2010-03-30,24.7563,23.9357,42.23,33.6921,,29.28,11.0,25.1246,42.21,35.68,29.01,28.93,39.1174,64.0,29.4,26.09,34.42,11.07,35.38,26.895,42.15,28.6413,18.48,34.34,24.91,31.61,42.53,19.51,10.28,32.06,,27.45,13.45,9.27,18.4444,79.77,60.09,45.27,42.78,136.579,43.54,64.69,42.89,8.785,99.72,72.35,68.4965,21.11,,68.17,,12.03,86.99,20.38,36.17,21.37,41.29,173.58,73.53,17.76,31.8729,31.97,42.62,79.05,15.84,,53.1568,30.72,219.13,13.3625,26.76,21.62,81.6,7.25,18.615,76.24,23.43,36.45,63.16,,39.19,6.65,56.22,41.92,9.16,35.63,,283.6296,17.87,25.91,16.69,84.28,20.65,25.95
2010-03-31,24.5918,24.3909,41.92,33.5714,,28.92,10.32,25.206,41.95,35.37,28.82,28.9,39.0121,63.99,29.38,26.08,34.18,11.0,35.11,27.145,41.77,28.5994,18.41,34.38,24.55,31.42,42.63,19.34,10.3075,32.31,,27.185,13.4675,9.27,18.4267,79.0,59.8375,45.36,42.61,135.77,43.185,64.38,42.71,8.7617,101.5,72.83,68.3671,21.095,,67.6,,12.05,86.35,20.5625,36.41,21.76,41.26,173.09,72.61,17.85,31.6176,32.39,42.54,78.73,15.8533,,52.861999999999995,30.88,217.76,13.345,26.7,21.38,81.27,7.22,19.09,75.44,23.47,36.03,62.85,,38.88,6.67,55.85,41.41,9.2,35.35,,283.8348,17.8,25.12,16.63,83.57,20.52,25.84
2010-04-01,24.7062,24.1767,42.36,33.71,,28.59,10.0,25.34,41.84,35.74,28.82,29.11,38.7577,64.29,29.16,26.45,34.49,11.3,34.93,27.37,42.4,28.5743,18.6,34.89,24.5,31.41,42.87,19.58,10.2225,32.49,,27.28,13.35,9.37,18.6089,81.26,60.8,46.17,42.7,131.81,43.02,64.71,42.99,8.7533,103.87,74.31,68.2931,21.195,,68.03,,11.92,85.74,20.5,36.4,21.81,41.7,174.88,72.99,18.04,31.6339,32.47,42.57,78.96,16.0,,52.9817,31.26,211.05,13.565,26.95,21.32,81.65,7.23,19.61,75.47,23.29,36.28,63.99,,39.24,6.77,55.68,41.57,9.435,35.56,,284.6756,18.05,26.08,16.895,83.85,20.83,26.11
2010-04-02,24.7062,24.1767,42.36,33.71,,28.59,10.0,25.34,41.84,35.74,28.82,29.11,38.7577,64.29,29.16,26.45,34.49,11.3,34.93,27.37,42.4,28.5743,18.6,34.89,24.5,31.41,42.87,19.58,10.2225,32.49,,27.28,13.35,9.37,18.6089,81.26,60.8,46.17,42.7,131.81,43.02,64.71,42.99,8.7533,103.87,74.31,68.2931,21.195,,68.03,,11.92,85.74,20.5,36.4,21.81,41.7,174.88,72.99,18.04,31.6339,32.47,42.57,78.96,16.0,,52.9817,31.26,211.05,13.565,26.95,21.32,81.65,7.23,19.61,75.47,23.29,36.28,63.99,,39.24,6.77,55.68,41.57,9.435,35.56,,284.6756,18.05,26.08,16.895,83.85,20.83,26.11
2010-04-05,24.8993,23.6948,42.67,34.07,,28.92,10.15,25.3256,41.96,35.99,29.45,28.46,38.9419,64.99,30.18,26.48,34.31,11.6,35.17,27.76,42.28,29.3701,19.43,35.63,24.6,32.45,43.16,20.44,10.275,32.63,,27.25,13.52,9.53,18.6711,82.47,60.42,46.24,43.32,131.49,44.21,65.34,42.93,8.9567,106.21,74.74,68.5705,21.485,,69.77,,12.03,88.98,20.26,36.55,22.15,42.67,173.53,72.04,18.13,31.6502,32.92,43.37,78.51,16.0427,,52.99100000000001,31.5,206.0,13.605,26.77,21.28,81.16,7.21,19.185,77.79,23.85,36.33,64.99,,39.39,7.03,55.66,43.15,9.7125,35.42,,285.7816,18.14,25.71,16.965,84.19,20.92,26.31
2010-04-06,24.7134,23.5341,42.56,34.22,,29.03,9.93,25.2825,41.52,35.7,29.29,28.23,38.8542,65.97,30.91,26.65,34.3,11.81,35.11,27.98,41.95,30.0822,20.17,35.47,24.73,32.83,43.62,18.44,10.245,32.62,,27.26,13.48,9.35,18.7733,83.68,60.29,45.99,42.81,135.56,44.28,64.61,43.01,8.9883,106.54,73.95,68.9957,21.485,,71.84,,12.07,92.42,20.68,37.13,22.14,43.12,173.97,72.36,18.49,31.6176,33.53,44.11,78.43,15.984000000000002,,52.9633,31.7,198.55,13.53,26.38,21.27,80.91,7.14,19.025,79.41,23.4,36.1,65.29,,39.33,6.76,55.28,43.26,9.7475,35.33,,284.3853,18.01,25.46,17.08,84.35,20.98,26.31
2010-04-07,24.5203,22.8916,42.1,34.3714,,29.04,9.64,25.1199,41.56,35.06,29.46,28.25,38.5384,65.75,30.65,26.46,34.08,11.4,34.3,27.64,41.98,33.2487,19.5,34.9,24.68,32.66,43.61,18.17,10.01,32.77,,27.29,13.58,9.66,18.7111,82.53,60.35,45.29,41.83,134.87,43.73,63.26,43.07,8.9267,105.47,72.49,68.4688,21.395,,71.02,,12.11,91.0,20.48,37.31,21.71,42.37,176.0,72.1,18.62,31.4926,33.22,44.2,78.5,15.8187,,52.7515,31.46,199.02,13.465,26.55,21.31,79.95,7.15,18.735,77.24,22.63,35.68,64.47,,38.3,6.82,55.15,43.15,9.545,35.4,,282.043,18.1,24.97,16.935,83.66,20.79,25.65
2010-04-08,24.3058,23.3735,42.25,34.2786,,29.18,9.47,25.0146,41.9,34.94,28.99,28.06,38.4945,64.81,31.09,26.27,33.96,11.28,33.67,27.7,42.14,31.4895,19.52,34.76,24.58,32.6,43.68,17.49,10.445,33.1,,27.0,13.34,9.42,18.8267,81.1,60.52,46.01,42.03,140.96,43.88,62.09,43.18,9.0317,106.29,73.08,68.5058,21.4,,71.2,,12.12,91.19,20.1,37.22,21.35,43.69,175.05,72.28,18.65,31.346,33.68,44.66,78.63,15.8427,,51.9777,31.85,204.56,13.495,26.17,21.32,79.68,6.98,19.015,76.95,22.86,35.92,64.48,,38.59,6.8,55.6,43.99,9.5975,35.13,,284.0199,18.3,24.68,16.815,82.95,20.68,26.02
